SALARY,Python,SQL,Microsoft_Excel,Data_Analysis,Machine_Learning,Power_BI,Tableau,Communication
115024.0,1,1,1,1,0,1,1,0
57700.0,0,0,0,1,0,0,0,1
41600.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,1,0,1,0,0
69100.0,1,1,0,1,1,0,0,1
115024.0,0,0,1,1,0,0,0,1
90000.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
115024.0,1,1,0,0,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
133650.0,0,0,0,0,0,0,0,1
46644.0,0,0,0,0,0,0,0,1
93650.0,0,1,1,1,0,1,0,1
115024.0,0,1,0,1,0,1,0,0
93650.0,0,1,1,1,0,1,0,1
98000.0,0,0,0,0,0,1,0,0
130055.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
115024.0,0,1,0,1,0,0,0,0
310000.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,1,1
115024.0,0,1,0,1,0,0,1,1
115024.0,0,0,1,1,0,0,0,1
64000.0,1,0,1,0,0,0,0,0
80700.0,0,1,0,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,0,0,0,1,1
76611.0,0,0,0,1,0,0,0,1
197500.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,1,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
110155.0,0,1,0,1,0,1,1,0
110155.0,0,1,0,1,0,1,1,0
110155.0,0,1,0,1,0,1,1,0
110155.0,0,1,0,1,0,1,1,0
243500.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,1,1,0
110155.0,0,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,1,1,0
115024.0,0,0,1,1,0,0,0,1
150800.0,0,0,1,1,0,0,0,1
115024.0,0,1,1,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,1
243500.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
39520.0,0,0,1,0,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
113785.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
129900.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
88400.0,0,1,0,1,0,0,0,1
115024.0,1,1,0,1,0,1,1,1
69628.0,0,1,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
142150.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
115024.0,1,0,0,1,0,1,0,1
140000.0,0,0,0,1,0,1,0,1
74500.0,1,1,0,1,0,1,0,0
110850.0,0,0,1,1,0,1,1,0
50960.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,1,1,0,0,0,0
91343.0,0,0,0,1,0,0,0,0
138820.0,0,1,0,0,0,0,0,1
90667.0,0,1,0,1,0,0,0,0
123555.0,0,0,0,1,0,0,0,1
41600.0,0,0,0,0,0,0,0,0
115024.0,1,0,0,0,0,0,0,1
80000.0,1,0,0,1,0,0,0,1
115024.0,0,1,1,1,0,1,0,1
104884.0,0,1,0,1,0,0,1,1
115024.0,1,1,0,0,0,0,0,0
104884.0,0,1,0,1,0,0,1,1
104884.0,0,1,0,1,0,0,1,1
114400.0,0,1,0,0,0,1,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,0,1,0,1
77500.0,0,1,1,1,0,0,0,1
115024.0,1,1,0,1,0,0,0,0
76575.0,1,1,0,1,0,0,1,1
104884.0,0,1,0,1,0,0,1,1
100050.0,1,1,1,0,0,0,1,1
77500.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,0
125675.0,0,1,1,1,0,0,1,1
108160.0,0,0,0,0,0,0,0,0
129649.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,0,1,1
115024.0,0,1,0,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,0
115024.0,0,1,1,1,0,1,0,1
55000.0,0,0,0,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,0,0,1,0,1
115024.0,0,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,0
86000.0,0,0,1,0,0,1,1,1
115024.0,0,1,0,1,0,0,0,0
117000.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,0,1,1,1
158000.0,0,1,1,1,0,1,0,1
48000.0,0,0,0,0,0,0,0,1
71721.0,0,0,1,1,0,0,0,1
107388.0,0,0,0,1,1,0,0,0
115024.0,1,1,0,1,0,1,1,1
125000.0,0,1,0,1,0,0,1,1
79000.0,1,0,0,0,1,1,0,0
115024.0,0,0,1,1,0,0,0,1
78000.0,0,1,0,1,0,1,0,0
115024.0,1,0,0,1,1,0,0,0
115024.0,1,0,0,1,1,0,0,0
100000.0,0,1,0,0,0,1,1,1
115024.0,1,1,0,1,0,0,1,1
115024.0,0,0,0,0,0,1,0,0
66500.0,1,1,0,0,1,1,1,0
109100.0,0,0,0,0,0,0,0,1
84300.0,1,1,0,1,0,1,1,0
115024.0,0,1,0,0,0,0,0,0
136400.0,0,0,0,1,0,1,1,0
115024.0,0,1,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,1,1,1,1
117500.0,1,1,1,1,0,1,1,1
115024.0,0,1,0,1,0,1,0,0
115024.0,0,1,0,1,0,1,0,0
115024.0,1,1,0,1,0,1,1,1
104000.0,1,1,0,1,1,0,0,1
115024.0,0,1,0,1,0,0,0,0
115024.0,1,1,1,1,0,1,0,1
76960.0,1,1,1,1,0,1,1,0
115024.0,1,1,0,1,1,1,1,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,1,1,0,0,1,1
115024.0,1,1,1,1,0,0,1,1
115024.0,0,0,0,0,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
142043.0,0,1,0,1,0,0,0,1
115024.0,1,1,1,0,1,0,1,1
115024.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,0
35360.0,0,0,1,1,0,0,0,1
115024.0,0,1,0,1,0,1,0,0
115024.0,0,1,1,1,0,1,1,1
128250.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
84240.0,0,0,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
115024.0,1,1,0,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,0
59317.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
92755.0,0,0,0,1,0,0,0,1
85555.0,0,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
96750.0,0,1,1,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,1
101750.0,0,0,1,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
80050.0,1,1,0,1,0,1,1,1
143000.0,1,1,0,1,1,0,1,0
125675.0,0,1,1,1,0,0,1,1
137500.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,0,0,0
47840.0,0,0,1,1,1,0,0,1
115024.0,1,1,0,1,0,1,1,0
115024.0,1,1,0,0,0,0,0,1
209547.0,0,1,0,1,0,0,0,1
53882.0,0,0,0,1,0,0,0,0
120000.0,0,1,0,1,0,1,1,1
115024.0,0,0,1,1,0,1,1,1
82249.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,0
49000.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,1,0,0
115024.0,0,0,0,0,0,0,0,0
115294.0,1,1,1,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,0,1
115024.0,0,0,1,0,0,0,0,0
115024.0,1,1,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115294.0,1,1,1,1,0,0,1,1
115024.0,0,1,1,0,0,0,1,1
60000.0,0,0,1,0,0,0,0,1
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,0,1,1,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,1,0,1,0,0,1,1
115024.0,1,1,0,1,0,1,0,1
115024.0,1,0,0,1,1,0,0,0
115024.0,1,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,0,0,0,1
115024.0,1,1,0,1,1,0,1,1
115024.0,1,1,0,1,0,0,1,1
62400.0,0,1,1,0,0,1,1,0
115294.0,1,1,1,1,0,0,1,1
115024.0,1,1,0,1,0,0,0,0
115024.0,0,1,0,0,0,0,0,0
115294.0,1,1,1,1,0,0,1,1
176800.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,0,1
27040.0,0,0,0,0,0,0,0,0
133500.0,1,1,0,0,0,1,0,1
83200.0,0,0,0,1,0,1,0,0
102744.0,1,1,0,1,0,1,1,0
180000.0,0,0,0,1,0,0,0,0
91500.0,0,1,0,1,0,1,1,1
115024.0,0,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,0
93850.0,0,0,0,0,0,0,1,1
48439.0,1,0,0,1,0,0,0,1
115024.0,0,1,0,1,0,1,0,1
115024.0,1,1,0,1,0,0,0,1
115024.0,1,1,0,1,1,1,0,1
87500.0,0,1,0,1,0,0,1,1
108950.0,0,0,0,1,0,1,0,0
148700.0,0,1,0,0,1,0,0,0
36400.0,0,0,0,0,0,0,0,1
109100.0,0,0,0,0,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,0,1,1,0
101920.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
74651.0,0,1,0,1,0,1,1,0
85600.0,0,0,0,1,1,1,0,0
149589.0,1,0,0,1,0,0,0,1
115024.0,0,1,1,1,0,1,1,1
135000.0,1,1,0,1,0,0,1,1
106000.0,0,1,0,1,0,1,1,0
115024.0,0,1,0,1,0,0,0,1
123850.0,1,1,0,1,0,1,1,0
115024.0,0,0,1,0,0,0,0,1
46303.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
207500.0,0,1,0,1,1,0,0,1
146640.0,0,0,0,1,0,1,1,0
225759.0,1,1,0,1,0,0,0,0
120057.0,0,1,1,0,0,0,1,1
123850.0,1,1,0,1,0,1,1,0
125990.0,1,1,0,1,0,0,1,1
115024.0,1,1,0,1,1,0,1,0
115024.0,0,0,1,0,0,1,0,0
104884.0,0,1,0,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
45500.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,1,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
125675.0,0,1,1,1,0,0,1,1
56160.0,0,0,1,1,0,0,0,1
115024.0,0,1,0,1,0,0,0,0
49920.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
61190.0,0,1,1,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
60500.0,0,1,1,1,0,0,0,1
69530.0,0,0,0,1,0,1,1,0
65520.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,1,1,0,1
115024.0,1,1,1,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,0
60500.0,0,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,1,0,0
117450.0,0,0,0,0,0,0,0,1
95000.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,1,1,1
79627.0,0,1,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,1,1
71647.0,1,1,0,1,0,1,1,1
115024.0,0,1,0,1,0,0,1,1
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
170000.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,1,1,1
75480.0,0,0,0,0,0,0,0,0
93180.0,0,1,1,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,0
115024.0,1,0,1,1,0,1,1,1
115024.0,1,1,0,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
80610.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,1,1,1,1
157200.0,0,0,0,0,0,0,0,1
90000.0,1,1,0,0,1,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,1,0,0,0,0
115024.0,1,1,1,0,0,0,1,0
38480.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
98280.0,0,1,0,0,0,0,1,1
70720.0,0,1,0,1,0,1,0,0
115024.0,0,0,0,1,1,0,0,1
39125.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,1,0
112320.0,0,1,0,1,0,0,0,1
81537.0,1,1,0,1,1,0,0,1
100000.0,0,0,0,1,0,1,1,1
115024.0,1,1,0,1,0,1,1,1
115024.0,0,1,0,1,0,0,0,0
121389.0,1,1,0,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
100820.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,1,1,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,1,0,0,1,1,1,1
115024.0,0,0,0,0,0,0,0,0
111280.0,1,1,0,1,0,1,0,1
115024.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,0,1,0,1,1
115024.0,1,1,0,1,0,0,0,1
157000.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
89114.0,0,1,0,1,0,1,1,0
75000.0,0,1,0,0,0,1,0,1
67500.0,0,0,0,1,0,0,1,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,1,0,0
93550.0,1,1,1,0,0,0,1,1
115024.0,0,0,1,0,0,0,0,0
65000.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,1,1
76067.0,1,1,0,1,0,0,1,0
103000.0,0,0,1,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,1,1,0,1,1,0
88650.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
80000.0,1,1,0,1,0,0,1,0
115024.0,0,1,1,1,0,0,0,0
115024.0,0,1,1,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
76067.0,1,1,0,1,0,0,1,0
115024.0,0,1,0,1,0,0,1,1
115024.0,1,0,0,1,1,1,1,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,0,1
101250.0,1,1,1,1,0,1,0,0
61637.0,1,1,0,1,0,0,0,0
65000.0,0,0,1,0,0,1,0,0
115024.0,0,0,0,1,0,0,0,1
145000.0,1,0,0,0,0,0,0,1
183500.0,1,1,0,1,1,0,1,1
60299.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,1,0,1,1,0
115024.0,1,0,0,0,0,0,0,0
60299.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
109000.0,1,1,0,1,1,1,0,1
92042.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
119845.0,1,1,0,1,0,0,0,1
40455.0,0,0,1,1,0,0,0,0
95963.0,0,0,0,1,0,1,0,0
124500.0,0,1,1,1,0,1,0,1
115024.0,0,0,1,1,0,0,0,1
130600.0,0,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
47106.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,1,0,0,1
115024.0,0,1,1,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
127500.0,0,1,1,1,0,0,1,1
124497.0,0,0,0,1,0,0,0,1
93000.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,0,0,0,0,0
117520.0,0,0,0,1,0,0,0,1
121000.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,1,1,0
184177.0,1,1,0,1,0,0,0,1
115024.0,1,1,0,1,1,1,1,0
115024.0,0,0,0,1,0,1,1,1
93650.0,1,1,1,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
119046.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
115024.0,0,1,1,1,0,0,0,1
74305.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,1,0,1,1
115294.0,1,1,1,1,0,0,1,1
115294.0,1,1,1,1,0,0,1,1
68328.0,1,1,1,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,1,0,0,0,0,1
115024.0,1,1,0,1,1,1,1,1
115024.0,1,1,0,1,1,0,0,1
130000.0,0,1,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
92500.0,0,1,0,1,0,1,1,0
147500.0,1,1,0,1,0,0,1,0
115024.0,0,0,1,1,0,0,0,1
115294.0,1,1,1,1,0,0,1,1
115024.0,1,0,1,1,0,0,1,1
115294.0,1,1,1,1,0,0,1,1
115024.0,0,1,0,0,0,0,1,0
115024.0,0,1,0,1,1,1,1,1
115024.0,1,1,0,1,0,1,1,0
81464.0,0,0,1,0,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,1,0,1,0,0,1,0
65836.0,0,0,1,1,0,0,0,1
83200.0,0,1,1,1,0,0,1,1
115024.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,0,0,1,1,1
49236.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,1,1,0,0,0
114400.0,1,0,1,1,0,0,1,1
115024.0,0,1,0,0,0,1,1,0
115024.0,0,1,0,0,0,0,1,1
115024.0,0,0,1,0,0,0,0,1
89000.0,1,1,0,1,0,1,1,1
87516.0,1,1,1,1,0,0,1,1
59582.0,1,1,1,1,0,1,1,0
115024.0,1,1,0,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
107900.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,1,1,0,1,1,0
115024.0,0,0,1,0,1,0,0,1
59766.0,0,0,0,0,0,0,0,0
95000.0,0,0,0,1,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
60016.0,0,0,0,1,0,1,1,0
89128.0,1,1,1,1,0,1,0,1
45381.0,0,1,0,1,0,1,0,0
119600.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
75324.0,0,1,0,1,0,1,1,0
115024.0,0,1,0,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,0
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,1,1,0,0,0,0
130000.0,0,0,1,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,0
80000.0,1,1,1,1,0,1,1,0
115024.0,1,1,0,1,0,0,1,1
81726.0,1,0,0,1,1,0,0,0
115024.0,1,1,0,1,0,1,1,0
80000.0,1,1,0,1,0,1,1,1
115024.0,0,1,1,1,0,0,0,0
85633.0,0,1,1,1,0,1,0,1
114550.0,0,0,0,1,1,0,0,1
115024.0,1,1,0,1,1,0,1,1
115024.0,0,1,1,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,1,1,0,0,0,0
115024.0,0,1,1,1,0,1,1,1
115024.0,0,0,1,1,0,1,1,0
115024.0,1,1,0,1,1,1,1,1
115024.0,0,0,1,1,0,0,0,1
238702.0,0,0,0,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,1,1
115024.0,0,0,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
93955.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,1,1
70000.0,0,0,1,1,0,0,0,1
185589.0,1,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
74326.0,0,1,0,1,0,1,1,0
115024.0,1,1,1,1,0,0,1,1
165000.0,0,1,1,0,1,0,0,1
55120.0,0,0,0,1,0,1,0,1
115024.0,0,1,1,1,0,0,1,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,1,0,0,1
49000.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,1,1,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
126540.0,0,1,0,1,0,1,0,1
115024.0,1,1,1,1,0,1,1,0
114400.0,0,0,1,1,0,0,1,0
115024.0,0,0,1,1,0,0,0,1
133619.0,0,1,0,1,0,0,0,1
87500.0,1,1,0,1,1,0,0,0
115024.0,0,1,0,1,0,0,1,0
115024.0,0,1,0,1,0,0,1,1
120000.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,1,0,0,0,1
95285.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
135200.0,1,1,0,1,0,0,1,1
64813.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
142300.0,1,0,0,1,1,0,0,1
93600.0,1,0,0,1,1,1,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,0,0,0,0,1
80000.0,0,0,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,1
82500.0,0,1,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,1,0,0,1,1,0,0,1
115024.0,0,0,1,1,1,0,0,1
115024.0,0,0,0,1,0,0,0,1
116000.0,0,1,0,1,0,1,0,1
80000.0,1,1,0,1,0,0,0,1
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,1,0,0,1,0,1,0,1
175000.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
117500.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,1,0,1,1,1
95000.0,0,1,0,1,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
118466.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
95000.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
117500.0,0,0,1,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
80267.0,0,1,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
42929.0,0,0,1,1,0,0,1,1
174100.0,1,1,0,1,0,1,1,1
115024.0,1,0,0,1,0,0,1,1
49576.0,0,0,0,1,0,0,0,1
85000.0,0,0,1,0,0,0,0,1
139750.0,0,1,1,1,0,0,1,1
85000.0,0,0,1,0,0,0,0,1
115024.0,1,0,0,1,0,0,1,1
101088.0,0,0,1,0,0,0,0,1
74298.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,1,0,0,1,0,0,1,0
85000.0,0,0,1,0,0,0,0,1
101088.0,0,0,1,0,0,0,0,1
115024.0,0,0,1,1,0,1,0,0
115024.0,0,0,0,1,0,0,0,1
305000.0,0,0,0,0,1,0,0,1
115024.0,0,0,1,1,0,0,0,0
100375.0,0,0,1,0,0,0,0,1
107800.0,0,1,0,1,0,0,1,0
100000.0,1,1,1,1,0,1,1,1
115024.0,1,1,0,1,0,1,1,1
44720.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,0,1,1
89000.0,1,1,0,1,1,1,1,1
38324.0,0,0,0,0,0,0,0,0
75550.0,1,1,0,1,0,0,0,0
60143.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,1,0,0,1
63591.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
84500.0,0,1,1,1,0,1,1,1
115024.0,0,0,0,1,0,1,0,0
115024.0,0,1,0,1,1,1,1,1
75550.0,1,1,0,1,0,0,0,0
151968.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,1,0,1
75556.0,0,1,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
120500.0,0,1,0,1,0,0,1,1
115024.0,0,1,0,1,0,0,0,0
182500.0,0,0,0,0,0,0,0,1
95300.0,0,1,0,1,0,0,1,0
115024.0,1,1,0,1,0,1,1,1
66350.0,0,1,0,1,0,1,0,0
115024.0,1,1,0,0,0,0,1,1
95300.0,0,1,0,1,0,0,1,0
115024.0,0,1,0,1,0,0,0,0
95300.0,0,1,0,1,0,0,1,0
81500.0,0,1,0,1,0,1,1,1
115024.0,0,1,0,1,0,1,1,1
89000.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
99000.0,1,1,0,0,0,0,0,0
